Status	Reason	SKU	ASIN	Product name	Condition	Status Change Date	Issue Description
Search Suppressed	Missing info	SP-KMB-9b318-547181	B00RNMJU4A	Style & Co. Butterfly Sleeve Cable Knit Sweater Dress 1x French Teal	11	Jul 12, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-KMO-f738a-709117	B0863FH1HL	CC Gifts Paw Print Deep Etched Stemless Red Wine Glass	11	Jul 26, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Other issue	SP-KMf-5e9ce-702199	B07TJ9N5M3	Domovina Phoebe 13/16" Bay Window Single Curtain Rod Black	11	Jul 28, 2023	This ASIN is suppressed due to problems with its parent ASIN B07V2PC3CJ. Please address the issues with its parent ASIN to fix this ASIN.
Search Suppressed	Invalid information	SP-KMf-5e9ce-702199	B07TJ9N5M3	Domovina Phoebe 13/16" Bay Window Single Curtain Rod Black	11	Jul 28, 2023	We believe the main image has text, logo, graphic or watermark which is not permitted for this product type. Please submit a compliant image to lift the suppression. Also refer to Product image requirements.
Search Suppressed	Missing info	SP-KMn-d2fbb-256112	B07Y3R1688	Nomad Mens Loose Gaiter | Lightweight & Breathable Camo Neck Gaiter, Mossy Oak Bottomland, One Size	11	Jul 13, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-KMn-d2fbb-256112	B07Y3R1688	Nomad Mens Loose Gaiter | Lightweight & Breathable Camo Neck Gaiter, Mossy Oak Bottomland, One Size	11	Jul 13, 2023	'[brand]' is required but not supplied.
Search Suppressed	Missing info	SP-KMn-d2fbb-256112	B07Y3R1688	Nomad Mens Loose Gaiter | Lightweight & Breathable Camo Neck Gaiter, Mossy Oak Bottomland, One Size	11	Jul 13, 2023	'[color]' is required but not supplied.
Search Suppressed	Other issue	SP-KN4-0862b-500179	B09747Q9B3	It's All In The Family 925 Sterling Silver Necklace, Necklace With Mom + 2 Baby Sparrow	11	Jul 25, 2023	This ASIN is suppressed due to problems with its parent ASIN B0973FP117. Please address the issues with its parent ASIN to fix this ASIN.
Search Suppressed	Invalid information	SP-KN4-0862b-500179	B09747Q9B3	It's All In The Family 925 Sterling Silver Necklace, Necklace With Mom + 2 Baby Sparrow	11	Jul 25, 2023	We believe the main image has non-pure white background which is not permitted for this product type. Please submit a compliant image to lift the suppression. Also refer to Product image requirements.
Search Suppressed	Other issue	SP-KQ2-dfe3e-500165	B0968GH66Z	VistaShops Gala Time Party Bracelets in 18 Kt Gold Plating and 925 SS Plating	11	Jul 25, 2023	This ASIN is suppressed due to problems with its parent ASIN B0968JT3QQ. Please address the issues with its parent ASIN to fix this ASIN.
Search Suppressed	Invalid information	SP-KQ2-dfe3e-500165	B0968GH66Z	VistaShops Gala Time Party Bracelets in 18 Kt Gold Plating and 925 SS Plating	11	Jul 25, 2023	We believe the main image has non-pure white background which is not permitted for this product type. Please submit a compliant image to lift the suppression. Also refer to Product image requirements.
Search Suppressed	Missing info	SP-KSk-216d2-876228	B00KYCLDVY	Starlite Creations 18' LED Mini Rope Lights - Blue (72 Lights)	11	Jul 14, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-KXZ-60cb1-70499	B08HPFWFK6	Glass Stainless Steel Rimmer Plastic 3-Tier, Plastic, Black	11	Jul 13, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-KYi-20910-702165	B07FLT3ZNZ	Glitter Headband Girls Headband Sparkly Hair Head Band Silver	11	Jul 13, 2023	'[unit_count]' is required but not supplied.
Search Suppressed	Missing info	SP-KbQ-9974d-551152	B07DJNWK42	Moretti Birani Area Rug 6361A Ivory Circles Vines 5' 3" x 7' 6" Rectangle	11	Jul 27, 2023	'[item_length_width]' is required but not supplied.
Search Suppressed	Other issue	SP-Kd2-a4e09-500183	B0968LZ5K2	Illusion - Belt Style Ring Crafted In Hand Set CZ Stones On Sterling Silver, Size - 6	11	Jul 25, 2023	This ASIN is suppressed due to problems with its parent ASIN B0968HP6Q1. Please address the issues with its parent ASIN to fix this ASIN.
Search Suppressed	Invalid information	SP-Kd2-a4e09-500183	B0968LZ5K2	Illusion - Belt Style Ring Crafted In Hand Set CZ Stones On Sterling Silver, Size - 6	11	Jul 25, 2023	We believe the main image has a mannequin which is not permitted for this product type. Please submit a compliant image to lift the suppression. Also refer to Product image requirements.
Search Suppressed	Invalid information	SP-Kd2-a4e09-500183	B0968LZ5K2	Illusion - Belt Style Ring Crafted In Hand Set CZ Stones On Sterling Silver, Size - 6	11	Jul 25, 2023	We believe the main image has non-pure white background which is not permitted for this product type. Please submit a compliant image to lift the suppression. Also refer to Product image requirements.
Search Suppressed	Missing info	SP-Kdq-474d1-9083	B01CMYIL4S	IBM 93G2976 9.1GB ULTRA WIDE SCSI 68-PIN	11	Jul 19, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-Kfh-22968-700124	B087QKX8CL	Janie and Jack Red Plaid Trim Bib Snow - One Size	11	Jul 13, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-Kfh-22968-700124	B087QKX8CL	Janie and Jack Red Plaid Trim Bib Snow - One Size	11	Jul 13, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-Kgo-d23cb-700208	B08HPDHD3F	Fashion Bridge, Bridge Platter, 10"W X 7-1/4"L X 1-1/2"H, Porcelain, Super White	11	Jul 13, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-Kj3-171ae-70289	B00JH2FAKC	Garfield Comic Ask Me Adult Heather T Shirt Tee	11	Jul 19, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-KjX-b4d68-50273	B07SJ9GWK2	Trevco Sportswear HBRO151-AT-7 Transformers & Soundwave Print Adult Regular Fit Short Sleeve T-Shirt44; Royal Blue - 4X	11	Jul 21, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-KjX-b4d68-50273	B07SJ9GWK2	Trevco Sportswear HBRO151-AT-7 Transformers & Soundwave Print Adult Regular Fit Short Sleeve T-Shirt44; Royal Blue - 4X	11	Jul 21, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-Kmm-b2ab1-700169	B08F9KVYRY	Trevco UNI644-WT-5 Womens Scott Pilgrim & Sonic Scott Short Sleeve T-Shirt, Carolina Blue - 2X	11	Jul 28, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-Knq-1a86c-575130	B07F64GBR6	Ftonglogy Cherry Flower Design for Girls with Clear Bumper Shockproof Flexible Silicone Protective Cases Cute Owl for iPhone 7&8 (Coffee Bea Owl)	11	Jul 27, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Invalid information	SP-Kpj-36e54-254170	B000A0E84Y	Charter Club Women's Robe with Zipper Long Blue Painterly Floral L	11	Jul 20, 2023	We believe the main image has non-pure white background which is not permitted for this product type. Please submit a compliant image to lift the suppression. Also refer to Product image requirements.
Search Suppressed	Missing info	SP-Kpy-108d0-07698	B07PXSYR9R	The Sak Sayulita Flap Crossbody Bamboo One Size	11	Jul 19, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-Kpy-108d0-07698	B07PXSYR9R	The Sak Sayulita Flap Crossbody Bamboo One Size	11	Jul 19, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-Kq9-b156a-034117	B01AW4SOIS	Molokai, Hawaii, Large Letter Scenes (100% Cotton Kitchen Towel)	11	Jul 17, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-KtB-78acc-55231	B07DJPP7S7	Moretti Loyalty Area Rug 660F9 Sand Trellis Diagonal 7' 10" x 10' 10" Rectangle	11	Jul 28, 2023	'[item_length_width]' is required but not supplied.
Search Suppressed	Missing info	SP-KvW-296f7-17855	B01JKLV26A	Premium Vertical Leather Case with Magnetic Closure with Belt Clip for ZTE Zmax Pro (Plus Size will Fit Phone with a Slim Skin or Cover on )	11	Jul 24, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-Kvb-984b6-64421	B0BDTMH26D	b.o.c. Women's, Lucy Boot	11	Jul 17, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-Kvb-984b6-64421	B0BDTMH26D	b.o.c. Women's, Lucy Boot	11	Jul 17, 2023	'[footwear_size]' is required but not supplied.
Search Suppressed	Missing info	SP-Kvb-984b6-64421	B0BDTMH26D	b.o.c. Women's, Lucy Boot	11	Jul 17, 2023	'[footwear_size]' is required but not supplied.
Search Suppressed	Missing info	SP-Kvb-984b6-64421	B0BDTMH26D	b.o.c. Women's, Lucy Boot	11	Jul 17, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-KwO-97e94-19153	B091Q75CHT	Soffe JRS Authentic Short Womens, Gunmetal, S	11	Jul 27, 2023	The main image is missing. Please submit a compliant image to lift the suppression. Also refer to Product image requirements.
Search Suppressed	Missing info	SP-KwZ-f945b-58024	B00KSLD4Q8	Dark Crystal 80's Movie Crystal Quest Adult Tank Top Shirt	11	Jul 27, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-KwZ-f945b-58024	B00KSLD4Q8	Dark Crystal 80's Movie Crystal Quest Adult Tank Top Shirt	11	Jul 27, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-KzU-15199-58353	B07ZP5H8ZQ	Flight Flix U-clamp Base (FF-BSDU)	11	Jul 27, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-Kzc-4a4d5-87937	B000KKMAU8	Tee, 6" x 6" x 6"	11	Jul 11, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-L0c-2bfc4-702120	B00JH2I0EA	Garfield Performing Newspaper Comic Tank Top Shirt Adult T Shirt Tee	11	Jul 13, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-L0c-2bfc4-702120	B00JH2I0EA	Garfield Performing Newspaper Comic Tank Top Shirt Adult T Shirt Tee	11	Jul 13, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-L6B-7c06f-59035	B06XTRT727	Fire Department of New York- Official Keychain	11	Jul 27, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-L7R-c48a0-580280	B091QDVGPX	Blue Border Red & Green Income Tax Animated LED Sign - 13 x 32 x 1 in.	11	Jul 27, 2023	The main image is missing. Please submit a compliant image to lift the suppression. Also refer to Product image requirements.
Search Suppressed	Missing info	SP-L7u-6032e-177244	B07YYNFKP9	Connected Apparel Womens Metallic Cowl Neck Party Dress Silver 10	11	Jul 24, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-L7u-6032e-177244	B07YYNFKP9	Connected Apparel Womens Metallic Cowl Neck Party Dress Silver 10	11	Jul 24, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-LBf-ad461-67138	B09KNBML1P	Nature Made Flush-free Niacin 500 Mg, Liquid Softgels, 60-Count	11	Jul 12, 2023	The main image is missing. Please submit a compliant image to lift the suppression. Also refer to Product image requirements.
Search Suppressed	Missing info	SP-LF9-36e6d-575186	B08KFN1TXG	R&M Richards Womens Black Embellished Zippered Raglan Sleeve Jewel Neck Above The Knee Formal Wrap Dress 6P	11	Jul 27, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-LF9-36e6d-575186	B08KFN1TXG	R&M Richards Womens Black Embellished Zippered Raglan Sleeve Jewel Neck Above The Knee Formal Wrap Dress 6P	11	Jul 27, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-LLm-9dc01-16288	B004FHLZG2	MFeiss_Postbase CB	11	Jul 12, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-LO3-a9c0a-70264	B00JH2EJIQ	Garfield Don't Know Don't Care Newspaper Comic Adult V-Neck T-Shirt Tee	11	Jul 19, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-LO3-a9c0a-70264	B00JH2EJIQ	Garfield Don't Know Don't Care Newspaper Comic Adult V-Neck T-Shirt Tee	11	Jul 19, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-LPa-0d23a-702239	B01B8VI8QC	Hawaiian Metal Magnet Kauai Rooster	11	Jul 13, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-LPt-50327-031166	B0829BX89H	Womens Cashmere Blend Triangle Fashion Scarf (Blue Dusk)	11	Jul 17, 2023	'[department]' is required but not supplied.
Search Suppressed	Invalid information	SP-LPt-50327-031166	B0829BX89H	Womens Cashmere Blend Triangle Fashion Scarf (Blue Dusk)	11	Jul 17, 2023	We believe the main image has a mannequin which is not permitted for this product type. Please submit a compliant image to lift the suppression. Also refer to Product image requirements.
Search Suppressed	Missing info	SP-LQx-f75bc-11752	B000BO5AWI	AMERIMAX HOME PRODUCTS 33201 5-Inch Galvanized Inside Mitre, White	11	Jul 12, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-LQz-aa6a3-773131	B084LMRYLM	Nunn Bush mens Chukka Boot, Black, 8 Wide US	11	Jul 13, 2023	'[footwear_size]' is required but not supplied.
Search Suppressed	Missing info	SP-LQz-aa6a3-773131	B084LMRYLM	Nunn Bush mens Chukka Boot, Black, 8 Wide US	11	Jul 13, 2023	'[footwear_size]' is required but not supplied.
Search Suppressed	Missing info	SP-LRn-19f80-511224	B0733BR3V1	Coilhose Pneumatics - VP0612S - TP Pigtail, 3/8” ID x 12”, 3/8” MPT Swivel	11	Jul 21, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-LSQ-abb6d-700139	B0898QDJXZ	Alfani Womens Plus Woven Tummy Control Capri Pants Beige 26W	11	Jul 13, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-LSQ-abb6d-700139	B0898QDJXZ	Alfani Womens Plus Woven Tummy Control Capri Pants Beige 26W	11	Jul 13, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-LSo-0198c-50448	B00SOU8CHG	Green Camo Bottle Opener by Rivers Edge 1822	11	Jul 21, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-LV4-99d49-257209	B06XNSPLQB	Horse Show Tack Bridle Western Leather Headstall Purple Bling Tan8325HA	11	Jul 20, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-LVg-18ac7-5485	B01HQC2YWQ	Trevco Lucy-The Best Present Adult Heather Tee, Light Blue - Small	11	Jul 28, 2023	'[department]' is required but not supplied.
Search Suppressed	Invalid information	SP-LVn-c4c2d-500168	B07SQNTGD1	Love Rain Necklace Boho Vibe In 12 Shades, Color F	11	Jul 25, 2023	We believe the main image has non-pure white background which is not permitted for this product type. Please submit a compliant image to lift the suppression. Also refer to Product image requirements.
Search Suppressed	Missing info	SP-LZJ-06bab-508240	B08632MS1M	CC Gifts Flamingo Deep Etched Classic Red Wine Glass Set of 2	11	Jul 22, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-Lba-b11cb-52820	B0BLHRYVRZ	The Grandmaster of Kung Fu	11	May 23, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-Lba-b11cb-52820	B0BLHRYVRZ	The Grandmaster of Kung Fu	11	May 23, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-Lck-13609-907132	B01CMYGQTA	IBM 34L1109 10/100 ETHERJET PCI W/ALERT ON LAN	11	Jul 19, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-Ldi-5d80f-256156	B009QVCTTY	16 inch x 18 inch Fairy Wings Butterfly Costume - Apple Green	11	Jul 20, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-Lfk-fabfc-58327	B07ZHHKWCG	Flight Flix Tie Down Ring Base (FF-BSDT)	11	Jul 27, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-LhW-8ce9b-702110	B00JH2GZQU	Garfield Comic Never Wrong Adult Slim T-Shirt Tee	11	Jul 19, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-LhW-8ce9b-702110	B00JH2GZQU	Garfield Comic Never Wrong Adult Slim T-Shirt Tee	11	Jul 19, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-Lj1-f30a0-258263	B01LYL9UZE	Buyers Products 1302245 Hitch Pin, W/Hairpin Cotter, Replaces Western #93028 - Lot of 10	11	Jul 28, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-LjT-c6d84-707150	B01H7IEJGI	Trevco Mighty Mouse-Mighty Rectangle - Short Sleeve Adult 18-1 Tee - White, 5X	11	Jul 13, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-LjT-c6d84-707150	B01H7IEJGI	Trevco Mighty Mouse-Mighty Rectangle - Short Sleeve Adult 18-1 Tee - White, 5X	11	Jul 13, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-Lk6-da836-256248	B00W2PV672	Trevco Mork & Mindy-Catchphrase - Short Sleeve Adult 30-1 Tee - Athletic Heather, Medium	11	Jul 20, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-LlO-81078-12028	B00LFI1AB4	Simpson Strong-Tie H2.5T - 18-Gauge Galvanized Hurricane Tie	11	Jul 21, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-LlO-81078-12028	B00LFI1AB4	Simpson Strong-Tie H2.5T - 18-Gauge Galvanized Hurricane Tie	11	Jul 21, 2023	'[color]' is required but not supplied.
Search Suppressed	Other issue	SP-Lne-84f61-500152	B0968B4PC5	Gifted With Love Boutique Statement Stud Earrings, Silver	11	Jul 25, 2023	This ASIN is suppressed due to problems with its parent ASIN B0968FPHQ9. Please address the issues with its parent ASIN to fix this ASIN.
